,Universidad,Facultad,Título,Tipo de Título,Duración,Condiciones de Ingreso,Domicilio,Teléfono,Web,Mail,Disciplina,Provincia,Ámbito
5485,Universidad Nacional de la Patagonia San Juan Bosco,Facultad de Ciencias Jurídicas - Sede Comodoro Rivadavia,Técnico Universitario en Criminalística,Otros Pregrados,3 Años,Consulte con la Institución,Ciudad Universitaria km4 - Comodoro Rivadavia - Chubut ,(00297) 4559557,www.fcj.unp.edu.ar ,fcj-decano@unp.edu.ar,Otras Ciencias Sociales,Chubut,Público
5486,Universidad Nacional de la Patagonia San Juan Bosco,Facultad de Ciencias Jurídicas - Sede Puerto Madryn,Técnico Universitario en Criminalística,Otros Pregrados,3 Años,Consulte con la Institución,Bv Alte Brown 3700 - Puerto Madryn - Chubut ,(00280) 4450272,www.fcj.unp.edu.ar ,alumnos_fcj.madryn@unp.edu.ar,Otras Ciencias Sociales,Chubut,Público
5487,Universidad Nacional de La Rioja,Sede La Rioja,Licenciado en Criminalística,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Av. Luis M. de la Fuente s/n - La Rioja - La Rioja ,(003822) 457000,www.unlar.edu.ar ,academic@unlar.edu.ar,Otras Ciencias Sociales,La Rioja,Público
5488,Universidad Nacional del Nordeste,Instituto de Ciencias Criminalísticas y Criminología,Licenciado en Criminalística,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Catamarca 375 - Corrientes - Corrientes ,(003783) 422096,http://criminalisticas.unne.edu.ar/ ,cscrimin@unne.edu.ar,Otras Ciencias Sociales,Corrientes,Público
5489,Universidad Nacional del Nordeste,Instituto de Ciencias Criminalísticas y Criminología,Licenciado en Seguridad Pública y Ciudadana - Ciclo de Complementación Curricular,Ciclo de Complementación Curricular,18 Meses,Consulte con la Institución,Catamarca 375 - Corrientes - Corrientes ,(003783) 422096,http://criminalisticas.unne.edu.ar/ ,cscrimin@unne.edu.ar,Otras Ciencias Sociales,Corrientes,Público
5490,Universidad Nacional de Lomas de Zamora,Facultad de Derecho,Perito en Documentología,Técnico Instrumental,3 Años,Consulte con la Institución,Juan XXIII y Ruta Provincial Nº 4 s/n - Lomas De Zamora - Buenos Aires ,(0011) 42821388,http://www.unlz.edu.ar/ ,derecho @ sminter.com.ar.,Otras Ciencias Sociales,Buenos Aires,Público
5491,Universidad Nacional de Lomas de Zamora,Facultad de Derecho,Técnico Superior en Seguridad,Técnico Instrumental,3 Años,Ingreso Directo,Juan XXIII y Ruta Provincial Nº 4 s/n - Lomas De Zamora - Buenos Aires ,(0011) 42821388,http://www.unlz.edu.ar/ ,derecho @ sminter.com.ar.,Otras Ciencias Sociales,Buenos Aires,Público
5492,Universidad Nacional de Lomas de Zamora,Facultad de Derecho - sede Chivilcoy,Técnico Superior en Seguridad,Técnico Instrumental,3 Años,Consulte con la Institución,Av. Calixto Calderón 424 - Chivilcoy - Buenos Aires ,(0011) 65249246, , ,Otras Ciencias Sociales,Buenos Aires,Público
5493,Universidad Nacional de Lomas de Zamora,Facultad de Derecho - sede Córdoba,Perito en Documentología,Técnico Instrumental,3 Años,Consulte con la Institución,Santa Rosa 140 - Córdoba - Córdoba ,(00351) 4224562, , ,Otras Ciencias Sociales,Córodoba,Público
5494,Universidad Nacional de Lomas de Zamora,Facultad de Derecho - sede Córdoba,Técnico Superior en Seguridad,Técnico Instrumental,3 Años,Consulte con la Institución,Santa Rosa 140 - Córdoba - Córdoba ,(00351) 4224562, , ,Otras Ciencias Sociales,Córodoba,Público
5495,Universidad Nacional de Lomas de Zamora,Facultad de Derecho - sede Escobar,Técnico Superior en Seguridad,Técnico Instrumental,3 Años,Consulte con la Institución,Sucre 1550 - Escobar - Buenos Aires ,(0011) 65249246, , ,Otras Ciencias Sociales,Buenos Aires,Público
5496,Universidad Nacional de Río Negro,Académica Sede Alto Valle - Valle Medio,Licenciado en Criminología y Ciencias Forenses,Grado,4 Años,Consulte con la Institución,Isidro Lobo 516 - Gral. Roca - Río Negro ,(00298) 4427399,www.unrn.edu.ar ,alumnos.avvm@unrn.edu.ar,Otras Ciencias Sociales,Rio Negro,Público
5497,Universidad Nacional de Río Negro,Académica Sede Alto Valle - Valle Medio,Licenciado en Seguridad Ciudadana - Ciclo de Licenciatura,Ciclo de Licenciatura,3 Años,Consulte con la Institución,Isidro Lobo 516 - Gral. Roca - Río Negro ,(00298) 4427399,www.unrn.edu.ar ,alumnos.avvm@unrn.edu.ar,Otras Ciencias Sociales,Rio Negro,Público
5498,Universidad Nacional de Río Negro,Cipolletti - Sede Alto Valle-Valle Medio,Licenciado en Criminología y Ciencias Forenses,Grado,4 Años,Consulte con la Institución,España 750 - Cipolletti - Río Negro ,(00299) 4776307,https://www.unrn.edu.ar/ ,cipolletti@unrn.edu.ar,Otras Ciencias Sociales,Rio Negro,Público
5499,Universidad Nacional de Río Negro,Cipolletti - Sede Alto Valle-Valle Medio,Licenciado en Seguridad Ciudadana - Ciclo de Licenciatura,Ciclo de Licenciatura,3 Años,Consulte con la Institución,España 750 - Cipolletti - Río Negro ,(00299) 4776307,https://www.unrn.edu.ar/ ,cipolletti@unrn.edu.ar,Otras Ciencias Sociales,Rio Negro,Público
5500,Universidad Nacional de Rosario,Escuela Superior de Comercio Libertador General San Martín,Calígrafo Público,Técnico Instrumental,2 Años,Consulte con la Institución,Balcarce 1240 - Rosario - Santa Fé ,(00341) 4802647,www.esupcom.unr.edu.ar ,terciario-sup@.unr.edu.ar,Otras Ciencias Sociales,Santa Fé,Público
5501,Universidad Nacional de Tres de Febrero,Secretaría Académica,Licenciado en Protección Civil y Emergencias,Grado,8 Cuatrimestres,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Valentín Gómez 4828/38 - 3 De Febrero - Buenos Aires ,(0011) 45755012,http://www.untref.edu.ar/ ,alumnos@untref.edu.ar,Otras Ciencias Sociales,Buenos Aires,Público
5502,Universidad Nacional de Tres de Febrero,UNTREF Virtual,Licenciado en Protección Civil y Emergencias - MD,Grado,4 Años,Exámen de Ingreso,Av .San Martin 2024 - 3 De Febrero - Buenos Aires ,(0011) 47344258,http://www.untrefvirtual.edu.ar ,infovirtual@untref.edu.ar,Otras Ciencias Sociales,Buenos Aires,Público
5503,Universidad Provincial de Córdoba,Facultad de Arte y Diseño,Técnico/a Universitario/a en Encuadernación y Conservación de Libros,Otros Pregrados,3 Años,Consulte con la Institución,Av. Ricchieri 1955 - Córdoba - Córdoba ,(00351) 4430362,http://www.upc.edu.ar/fad/ ,decanato.fad@upc.edu.ar,Otras Ciencias Sociales,Córodoba,Público
5504,Instituto Universitario CEMIC,Unidad Académica Escuela de Medicina,Citotecnólogo Universitario,Técnico Instrumental,2 Años,Exámen de Ingreso,Av. E. Galván 4102 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 52990900,www.iuc.edu.ar ,iuc@iuc.edu.ar,Paramédicas y Auxiliares de Medicina,Ciudad Autonoma de Buenos Aires,Privado
5505,Instituto Universitario CEMIC,Unidad Académica Escuela de Medicina,Enfermera/o Universitaria/o,Título Intermedio,3 Años,Ingreso Directo,Av. E. Galván 4102 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 52990900,www.iuc.edu.ar ,iuc@iuc.edu.ar,Paramédicas y Auxiliares de Medicina,Ciudad Autonoma de Buenos Aires,Privado
5506,Instituto Universitario CEMIC,Unidad Académica Escuela de Medicina,Licenciado en Enfermería,Grado,5 Años,Ingreso Directo,Av. E. Galván 4102 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 52990900,www.iuc.edu.ar ,iuc@iuc.edu.ar,Paramédicas y Auxiliares de Medicina,Ciudad Autonoma de Buenos Aires,Privado
5507,Instituto Universitario CEMIC,Unidad Académica Escuela de Medicina,Licenciado en Nutrición,Grado,5 Años,Ingreso Directo,Av. E. Galván 4102 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 52990900,www.iuc.edu.ar ,iuc@iuc.edu.ar,Paramédicas y Auxiliares de Medicina,Ciudad Autonoma de Buenos Aires,Privado
5508,Instituto Universitario CEMIC,Unidad Académica Escuela de Medicina,Licenciado en Terapia Física,Grado,5 Años,Ingreso Directo,Av. E. Galván 4102 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 52990900,www.iuc.edu.ar ,iuc@iuc.edu.ar,Paramédicas y Auxiliares de Medicina,Ciudad Autonoma de Buenos Aires,Privado
5509,Instituto Universitario de Ciencias Biomédicas de Córdoba,Medicina,Técnico Profesional en Enfermería,Otros Pregrados,3 Años,Consulte con la Institución,Friuli 2786. B° Parque Vélez Sarsfield - - Córdoba - Córdoba ,(00351) 4683711,http://iucbc.edu.ar/ ,secretaria@iucbc.edu.ar,Paramédicas y Auxiliares de Medicina,Córodoba,Privado
5510,Instituto Universitario de Ciencias Biomédicas de Córdoba,Medicina,Técnico Universitario en Hemoterapia e Inmunohematología,Otros Pregrados,3 Años,Consulte con la Institución,Friuli 2786. B° Parque Vélez Sarsfield - - Córdoba - Córdoba ,(00351) 4683711,http://iucbc.edu.ar/ ,secretaria@iucbc.edu.ar,Paramédicas y Auxiliares de Medicina,Córodoba,Privado
5511,Instituto Universitario de Ciencias de la Salud de la Fundación Barceló,Facultad de Medicina,Instrumentador Quirúrgico,Técnico Instrumental,2 Años,Ingreso Directo,Las Heras 2191 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 48000200,www.barcelo.edu.ar ,informesba@barcelo.edu.ar,Paramédicas y Auxiliares de Medicina,Ciudad Autonoma de Buenos Aires,Privado
5512,Instituto Universitario de Ciencias de la Salud de la Fundación Barceló,Facultad de Medicina,Licenciado en Kinesiología y Fisiatría,Grado,5 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Las Heras 2191 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 48000200,www.barcelo.edu.ar ,informesba@barcelo.edu.ar,Paramédicas y Auxiliares de Medicina,Ciudad Autonoma de Buenos Aires,Privado
5513,Instituto Universitario de Ciencias de la Salud de la Fundación Barceló,Facultad de Medicina,Licenciado en Nutrición,Grado,5 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Las Heras 2191 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 48000200,www.barcelo.edu.ar ,informesba@barcelo.edu.ar,Paramédicas y Auxiliares de Medicina,Ciudad Autonoma de Buenos Aires,Privado
5514,Instituto Universitario de Ciencias de la Salud de la Fundación Barceló,Facultad de Medicina,Licenciado en Nutrición - MD,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Las Heras 2191 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 48000200,www.barcelo.edu.ar ,informesba@barcelo.edu.ar,Paramédicas y Auxiliares de Medicina,Ciudad Autonoma de Buenos Aires,Privado
5515,Instituto Universitario de Ciencias de la Salud de la Fundación Barceló,Facultad de Medicina,Técnico en Análisis Clínicos,Técnico Instrumental,2 Años,Ingreso Directo,Las Heras 2191 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 48000200,www.barcelo.edu.ar ,informesba@barcelo.edu.ar,Paramédicas y Auxiliares de Medicina,Ciudad Autonoma de Buenos Aires,Privado
5516,Instituto Universitario de la Policía Federal Argentina,Unidad Académica de Formación de Grado,Enfermero Universitario,Título Intermedio,3 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Rosario 532 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 49055000,www.iupfa.edu.ar ,informes@iupfa.edu.ar,Paramédicas y Auxiliares de Medicina,Ciudad Autonoma de Buenos Aires,Público
5517,Instituto Universitario de la Policía Federal Argentina,Unidad Académica de Formación de Grado,Instrumentador Quirúrgico Profesional,Título Intermedio,3 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Rosario 532 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 49055000,www.iupfa.edu.ar ,informes@iupfa.edu.ar,Paramédicas y Auxiliares de Medicina,Ciudad Autonoma de Buenos Aires,Público
5518,Instituto Universitario de la Policía Federal Argentina,Unidad Académica de Formación de Grado,Licenciado en Enfermería,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Rosario 532 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 49055000,www.iupfa.edu.ar ,informes@iupfa.edu.ar,Paramédicas y Auxiliares de Medicina,Ciudad Autonoma de Buenos Aires,Público
5519,Instituto Universitario de la Policía Federal Argentina,Unidad Académica de Formación de Grado,Licenciado en Enfermería - Ciclo de Licenciatura,Ciclo de Licenciatura,2 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Rosario 532 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 49055000,www.iupfa.edu.ar ,informes@iupfa.edu.ar,Paramédicas y Auxiliares de Medicina,Ciudad Autonoma de Buenos Aires,Público
5520,Instituto Universitario de la Policía Federal Argentina,Unidad Académica de Formación de Grado,Licenciado en Organización y Asistencia de Quirófanos,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Rosario 532 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 49055000,www.iupfa.edu.ar ,informes@iupfa.edu.ar,Paramédicas y Auxiliares de Medicina,Ciudad Autonoma de Buenos Aires,Público
5521,Instituto Universitario de la Policía Federal Argentina,Unidad Académica de Formación de Grado,Licenciado en Organización y Asistencia de Quirófanos - Ciclo de Licenciatura,Ciclo de Licenciatura,2 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Rosario 532 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 49055000,www.iupfa.edu.ar ,informes@iupfa.edu.ar,Paramédicas y Auxiliares de Medicina,Ciudad Autonoma de Buenos Aires,Público
5522,"Instituto Universitario del Ejército ""Mayor Francisco Romero""",Unidad Académica Colegio Militar de la Nación,Licenciado en Enfermería con Orientación en Emergentología y Trauma,Grado,4 Años,Exámen de Ingreso,Av Matienzo y Ruta 201 - El Palomar - Buenos Aires ,(0011) 47518001,www.colegiomilitar.mil.ar ,ingresocmn@ejercito.mil.ar,Paramédicas y Auxiliares de Medicina,Buenos Aires,Público
5523,Instituto Universitario del Gran Rosario,Instituto Universitario del Gran Rosario,Licenciado en Kinesiología y Fisiatría,Grado,5 Años,Asistencia a Curso de Ingreso o Nivelación,Corrientes 1254 - Rosario - Santa Fé ,(00341) 4110506,http://www.iugr.edu.ar/ ,comunicacion@iugr.edu.ar,Paramédicas y Auxiliares de Medicina,Santa Fé,Privado
5524,Instituto Universitario del Gran Rosario,Instituto Universitario del Gran Rosario,Licenciado en Ortesis y Prótesis,Grado,4 Años,Asistencia a Curso de Ingreso o Nivelación,Corrientes 1254 - Rosario - Santa Fé ,(00341) 4110506,http://www.iugr.edu.ar/ ,comunicacion@iugr.edu.ar,Paramédicas y Auxiliares de Medicina,Santa Fé,Privado
5525,Instituto Universitario del Gran Rosario,Instituto Universitario del Gran Rosario,Licenciado en Terapia Ocupacional,Grado,4 Años,Asistencia a Curso de Ingreso o Nivelación,Corrientes 1254 - Rosario - Santa Fé ,(00341) 4110506,http://www.iugr.edu.ar/ ,comunicacion@iugr.edu.ar,Paramédicas y Auxiliares de Medicina,Santa Fé,Privado
5526,Instituto Universitario del Gran Rosario,Instituto Universitario del Gran Rosario,Técnico Universitario en Yoga y Salud Integral,Otros Pregrados,3 Años,Ingreso Directo,Corrientes 1254 - Rosario - Santa Fé ,(00341) 4110506,http://www.iugr.edu.ar/ ,comunicacion@iugr.edu.ar,Paramédicas y Auxiliares de Medicina,Santa Fé,Privado
5527,Instituto Universitario del Gran Rosario,Instituto Universitario del Gran Rosario- Extensión aúlica Marcos Juárez,Licenciado en Kinesiología y Fisiatría,Grado,5 Años,Asistencia a Curso de Ingreso o Nivelación,Avellaneda 1164 - Marcos Juarez - Córdoba ,(003472) 455400,http://www.iugr.edu.ar/ ,comunicacion@iugr.edu.ar,Paramédicas y Auxiliares de Medicina,Córodoba,Privado
5528,Instituto Universitario del Gran Rosario,Instituto Universitario del Gran Rosario- Extensión aúlica Venado Tuerto,Licenciado en Kinesiología y Fisiatría,Grado,5 Años,Asistencia a Curso de Ingreso o Nivelación,Santa Fe 1859 - Venado Tuerto - Santa Fé ,(003462) 461123,http://www.iugr.edu.ar/ ,comunicacion@iugr.edu.ar,Paramédicas y Auxiliares de Medicina,Santa Fé,Privado
5529,Instituto Universitario del Gran Rosario,Instituto Universitario del Gran Rosario- Extensión aúlica Venado Tuerto,Licenciado en Terapia Ocupacional,Grado,4 Años,Asistencia a Curso de Ingreso o Nivelación,Santa Fe 1859 - Venado Tuerto - Santa Fé ,(003462) 461123,http://www.iugr.edu.ar/ ,comunicacion@iugr.edu.ar,Paramédicas y Auxiliares de Medicina,Santa Fé,Privado
5530,Instituto Universitario del Gran Rosario,Instituto Universitario del Gran Rosario- Sede Santa Fé,Licenciado en Kinesiología y Fisiatría,Grado,5 Años,Asistencia a Curso de Ingreso o Nivelación,San Luis 2772 - Santa Fe - Santa Fé ,(00342) 4562445,http://www.iugr.edu.ar/ ,comunicacion@iugr.edu.ar,Paramédicas y Auxiliares de Medicina,Santa Fé,Privado
5531,Instituto Universitario Escuela de Medicina del Hospital Italiano,Instituto Universitario Escuela de Medicina del Hospital Italiano - UA,Licenciado en Enfermería,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Potosi 4240 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 49832624,https://www1.hospitalitaliano.org.ar/#!/edu/home/principal/inicio ,instituto.universitario@hospitalitaliano.org.ar,Paramédicas y Auxiliares de Medicina,Ciudad Autonoma de Buenos Aires,Privado
5532,Instituto Universitario Escuela de Medicina del Hospital Italiano,Instituto Universitario Escuela de Medicina del Hospital Italiano - UA,Licenciado en Instrumentación Quirúrgica - Ciclo de Licenciatura,Ciclo de Licenciatura,2 Años,Consulte con la Institución,Potosi 4240 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 49832624,https://www1.hospitalitaliano.org.ar/#!/edu/home/principal/inicio ,instituto.universitario@hospitalitaliano.org.ar,Paramédicas y Auxiliares de Medicina,Ciudad Autonoma de Buenos Aires,Privado
5533,Instituto Universitario Italiano de Rosario,Escuela de Enfermería,Enfermero/a,Título Intermedio,3 Años,Consulte con la Institución,Crespo 843 - Rosario - Santa Fé ,(00341) 4820737,www.iunir.edu.ar ,escuelaenfermeria@iunir.edu.ar,Paramédicas y Auxiliares de Medicina,Santa Fé,Privado
