Condiciones de Ingreso;Disciplina;Domicilio;Duración;Estrategica;Facultad;Mail;Provincia;Teléfono;Tipo de Título;Título;Universidad;Web;existe_1988;existe_2003;Ámbito
Consulte con la Institución;Letras e Idiomas;Lima 717 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;4 Años;False;Facultad de Ciencias Jurídicas y Sociales;admision@uade.edu.ar;Ciudad Autonoma de Buenos Aires;(0011) 40007600;Grado;Traductor Científico-Técnico de Idioma Inglés;Universidad Argentina de la Empresa;www.uade.edu.ar ;;;Privado
Consulte con la Institución;Letras e Idiomas;Lima 717 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;4 Años;False;Facultad de Ciencias Jurídicas y Sociales;admision@uade.edu.ar;Ciudad Autonoma de Buenos Aires;(0011) 40007600;Grado;Traductor Público en Idioma Inglés;Universidad Argentina de la Empresa;www.uade.edu.ar ;;;Privado
Consulte con la Institución;Letras e Idiomas;Justo José de Urquiza 900 - Paraná - Entre Ríos ;2 Años;True;Facultad de Humanidades, Artes y Ciencias Sociales. Sede Paraná;comunicacion@fhaycs.uader.edu.ar;Entre Ríos;(00343) 4209702;Ciclo de Complementación Curricular;Licenciado en Lenguas Extranjeras (Francés). Ciclo de Complementación Curricular;Universidad Autónoma de Entre Ríos;http://fhaycs-uader.edu.ar/ ;;;Público
Consulte con la Institución;Letras e Idiomas;Justo José de Urquiza 900 - Paraná - Entre Ríos ;2 Años;True;Facultad de Humanidades, Artes y Ciencias Sociales. Sede Paraná;comunicacion@fhaycs.uader.edu.ar;Entre Ríos;(00343) 4209702;Ciclo de Complementación Curricular;Licenciado en Lenguas Extranjeras (Inglés). Ciclo de Complementación Curricular;Universidad Autónoma de Entre Ríos;http://fhaycs-uader.edu.ar/ ;;;Público
Consulte con la Institución;Letras e Idiomas;Justo José de Urquiza 900 - Paraná - Entre Ríos ;2 Años;True;Facultad de Humanidades, Artes y Ciencias Sociales. Sede Paraná;comunicacion@fhaycs.uader.edu.ar;Entre Ríos;(00343) 4209702;Ciclo de Complementación Curricular;Licenciado en Lenguas Extranjeras (Italiano). Ciclo de Complementación Curricular;Universidad Autónoma de Entre Ríos;http://fhaycs-uader.edu.ar/ ;;;Público
Consulte con la Institución;Letras e Idiomas;Justo José de Urquiza 900 - Paraná - Entre Ríos ;2 Años;True;Facultad de Humanidades, Artes y Ciencias Sociales. Sede Paraná;comunicacion@fhaycs.uader.edu.ar;Entre Ríos;(00343) 4209702;Ciclo de Complementación Curricular;Licenciado en Lenguas Extranjeras (Portugués). Ciclo de Complementación Curricular;Universidad Autónoma de Entre Ríos;http://fhaycs-uader.edu.ar/ ;;;Público
Asistencia a Curso de Ingreso o Nivelación;Letras e Idiomas;Justo José de Urquiza 900 - Paraná - Entre Ríos ;4 Años;False;Facultad de Humanidades, Artes y Ciencias Sociales. Sede Paraná;comunicacion@fhaycs.uader.edu.ar;Entre Ríos;(00343) 4209702;Grado;Profesor en Francés;Universidad Autónoma de Entre Ríos;http://fhaycs-uader.edu.ar/ ;;;Público
Asistencia a Curso de Ingreso o Nivelación;Letras e Idiomas;Justo José de Urquiza 900 - Paraná - Entre Ríos ;4 Años;False;Facultad de Humanidades, Artes y Ciencias Sociales. Sede Paraná;comunicacion@fhaycs.uader.edu.ar;Entre Ríos;(00343) 4209702;Grado;Profesor en Inglés;Universidad Autónoma de Entre Ríos;http://fhaycs-uader.edu.ar/ ;;;Público
Asistencia a Curso de Ingreso o Nivelación;Letras e Idiomas;Justo José de Urquiza 900 - Paraná - Entre Ríos ;4 Años;False;Facultad de Humanidades, Artes y Ciencias Sociales. Sede Paraná;comunicacion@fhaycs.uader.edu.ar;Entre Ríos;(00343) 4209702;Grado;Profesor en Italiano;Universidad Autónoma de Entre Ríos;http://fhaycs-uader.edu.ar/ ;;;Público
Asistencia a Curso de Ingreso o Nivelación;Letras e Idiomas;Justo José de Urquiza 900 - Paraná - Entre Ríos ;4 Años;False;Facultad de Humanidades, Artes y Ciencias Sociales. Sede Paraná;comunicacion@fhaycs.uader.edu.ar;Entre Ríos;(00343) 4209702;Grado;Profesor en Lengua y Literatura;Universidad Autónoma de Entre Ríos;http://fhaycs-uader.edu.ar/ ;;;Público
Asistencia a Curso de Ingreso o Nivelación;Letras e Idiomas;Justo José de Urquiza 900 - Paraná - Entre Ríos ;4 Años;False;Facultad de Humanidades, Artes y Ciencias Sociales. Sede Paraná;comunicacion@fhaycs.uader.edu.ar;Entre Ríos;(00343) 4209702;Grado;Profesor en Portugués;Universidad Autónoma de Entre Ríos;http://fhaycs-uader.edu.ar/ ;;;Público
Asistencia a Curso de Ingreso o Nivelación;Letras e Idiomas;Justo José de Urquiza 900 - Paraná - Entre Ríos ;4 Años;False;Facultad de Humanidades, Artes y Ciencias Sociales. Sede Paraná;comunicacion@fhaycs.uader.edu.ar;Entre Ríos;(00343) 4209702;Grado;Traductor en Francés;Universidad Autónoma de Entre Ríos;http://fhaycs-uader.edu.ar/ ;;;Público
Asistencia a Curso de Ingreso o Nivelación;Letras e Idiomas;Justo José de Urquiza 900 - Paraná - Entre Ríos ;5 Años;False;Facultad de Humanidades, Artes y Ciencias Sociales. Sede Paraná;comunicacion@fhaycs.uader.edu.ar;Entre Ríos;(00343) 4209702;Grado;Traductor Público de Italiano;Universidad Autónoma de Entre Ríos;http://fhaycs-uader.edu.ar/ ;;;Público
Consulte con la Institución;Letras e Idiomas;Justo José de Urquiza 900 - Paraná - Entre Ríos ;2 Años;False;Facultad de Humanidades, Artes y Ciencias Sociales. Sede Paraná;comunicacion@fhaycs.uader.edu.ar;Entre Ríos;(00343) 4209702;Ciclo de Complementación Curricular;Traductor Público en Inglés - Ciclo de Complementación Curricular;Universidad Autónoma de Entre Ríos;http://fhaycs-uader.edu.ar/ ;;;Público
Consulte con la Institución;Letras e Idiomas;Justo José de Urquiza 900 - Paraná - Entre Ríos ;2 Años;False;Facultad de Humanidades, Artes y Ciencias Sociales. Sede Paraná;comunicacion@fhaycs.uader.edu.ar;Entre Ríos;(00343) 4209702;Ciclo de Complementación Curricular;Traductor Público en Portugués - Ciclo de Complementación Curricular;Universidad Autónoma de Entre Ríos;http://fhaycs-uader.edu.ar/ ;;;Público
Consulte con la Institución;Letras e Idiomas;Jordana 50 - Concepcion Del Uruguay - Entre Ríos ;2 Años;True;Facultad de Humanidades, Artes y Ciencias Sociales. Sede Uruguay; ;Entre Ríos;(003442) 425559;Ciclo de Complementación Curricular;Licenciado en Lenguas Extranjeras (Francés). Ciclo de Complementación Curricular;Universidad Autónoma de Entre Ríos; ;;;Público
Consulte con la Institución;Letras e Idiomas;Jordana 50 - Concepcion Del Uruguay - Entre Ríos ;2 Años;True;Facultad de Humanidades, Artes y Ciencias Sociales. Sede Uruguay; ;Entre Ríos;(003442) 425559;Ciclo de Complementación Curricular;Licenciado en Lenguas Extranjeras (Inglés). Ciclo de Complementación Curricular;Universidad Autónoma de Entre Ríos; ;;;Público
Consulte con la Institución;Letras e Idiomas;Jordana 50 - Concepcion Del Uruguay - Entre Ríos ;2 Años;True;Facultad de Humanidades, Artes y Ciencias Sociales. Sede Uruguay; ;Entre Ríos;(003442) 425559;Ciclo de Complementación Curricular;Licenciado en Lenguas Extranjeras (Italiano). Ciclo de Complementación Curricular;Universidad Autónoma de Entre Ríos; ;;;Público
Consulte con la Institución;Letras e Idiomas;Jordana 50 - Concepcion Del Uruguay - Entre Ríos ;2 Años;True;Facultad de Humanidades, Artes y Ciencias Sociales. Sede Uruguay; ;Entre Ríos;(003442) 425559;Ciclo de Complementación Curricular;Licenciado en Lenguas Extranjeras (Portugués). Ciclo de Complementación Curricular;Universidad Autónoma de Entre Ríos; ;;;Público
Asistencia a Curso de Ingreso o Nivelación;Letras e Idiomas;Jordana 50 - Concepcion Del Uruguay - Entre Ríos ;4 Años;False;Facultad de Humanidades, Artes y Ciencias Sociales. Sede Uruguay; ;Entre Ríos;(003442) 425559;Grado;Profesor en Francés;Universidad Autónoma de Entre Ríos; ;;;Público
Asistencia a Curso de Ingreso o Nivelación;Letras e Idiomas;Jordana 50 - Concepcion Del Uruguay - Entre Ríos ;4 Años;False;Facultad de Humanidades, Artes y Ciencias Sociales. Sede Uruguay; ;Entre Ríos;(003442) 425559;Grado;Profesor en Inglés;Universidad Autónoma de Entre Ríos; ;;;Público
Asistencia a Curso de Ingreso o Nivelación;Letras e Idiomas;Jordana 50 - Concepcion Del Uruguay - Entre Ríos ;4 Años;False;Facultad de Humanidades, Artes y Ciencias Sociales. Sede Uruguay; ;Entre Ríos;(003442) 425559;Grado;Profesor en Lengua y Literatura;Universidad Autónoma de Entre Ríos; ;;;Público
Asistencia a Curso de Ingreso o Nivelación;Letras e Idiomas;Jordana 50 - Concepcion Del Uruguay - Entre Ríos ;4 Años;False;Facultad de Humanidades, Artes y Ciencias Sociales. Sede Uruguay; ;Entre Ríos;(003442) 425559;Grado;Profesor en Portugués;Universidad Autónoma de Entre Ríos; ;;;Público
Asistencia a Curso de Ingreso o Nivelación;Letras e Idiomas;Jordana 50 - Concepcion Del Uruguay - Entre Ríos ;4 Años;False;Facultad de Humanidades, Artes y Ciencias Sociales. Sede Uruguay; ;Entre Ríos;(003442) 425559;Grado;Traductor en Francés;Universidad Autónoma de Entre Ríos; ;;;Público
Asistencia a Curso de Ingreso o Nivelación;Letras e Idiomas;Jordana 50 - Concepcion Del Uruguay - Entre Ríos ;5 Años;False;Facultad de Humanidades, Artes y Ciencias Sociales. Sede Uruguay; ;Entre Ríos;(003442) 425559;Grado;Traductor Público de Italiano;Universidad Autónoma de Entre Ríos; ;;;Público
Asistencia a Curso de Ingreso o Nivelación;Letras e Idiomas;Jordana 50 - Concepcion Del Uruguay - Entre Ríos ;2 Años;False;Facultad de Humanidades, Artes y Ciencias Sociales. Sede Uruguay; ;Entre Ríos;(003442) 425559;Ciclo de Complementación Curricular;Traductor Público en Inglés - Ciclo de Complementación Curricular;Universidad Autónoma de Entre Ríos; ;;;Público
Asistencia a Curso de Ingreso o Nivelación;Letras e Idiomas;Jordana 50 - Concepcion Del Uruguay - Entre Ríos ;2 Años;False;Facultad de Humanidades, Artes y Ciencias Sociales. Sede Uruguay; ;Entre Ríos;(003442) 425559;Ciclo de Complementación Curricular;Traductor Público en Portugués - Ciclo de Complementación Curricular;Universidad Autónoma de Entre Ríos; ;;;Público
Consulte con la Institución;Letras e Idiomas;Olavarría 2464 - Mar Del Plata - Buenos Aires ;4 Años;False;Departamento de Administración y Ciencias Sociales - Sede Mar del Plata;informes@caece.edu.ar;Buenos Aires;(00221) 4993400;Grado;Traductor Público;Universidad CAECE;www.ucaecemdp.edu.ar ;;;Privado
Consulte con la Institución;Letras e Idiomas;Olavarría 2464 - Mar Del Plata - Buenos Aires ;3 Años;False;Departamento de Administración y Ciencias Sociales - Sede Mar del Plata;informes@caece.edu.ar;Buenos Aires;(00221) 4993400;Título Intermedio;Traductor Técnico Científico en Lengua Inglesa;Universidad CAECE;www.ucaecemdp.edu.ar ;;;Privado
Consulte con la Institución;Letras e Idiomas;Av. de Mayo 866 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;4 Cuatrimestres;True;Departamento de Psicología y Ciencias Pedagógicas;pedagogicas@caece.edu.ar;Ciudad Autonoma de Buenos Aires;(0011) 52177878;Ciclo de Licenciatura;Licenciado en Enseñanza del Idioma Inglés - Ciclo de Licenciatura - MD;Universidad CAECE;www.ucaece.edu.ar ;;;Privado
Consulte con la Institución;Letras e Idiomas;Obispo Trejo y Sanabria 323 - Córdoba - Córdoba ;5 Años;False;Facultad de Filosofía y Humanidades;filogrado@uccor.edu.ar;Córdoba;(00351) 4219000;Grado;Licenciado en Letras;Universidad Católica de Córdoba;www.ucc.edu.ar ;;;Privado
Consulte con la Institución;Letras e Idiomas;Obispo Trejo y Sanabria 323 - Córdoba - Córdoba ;2 Años;False;Facultad de Filosofía y Humanidades;filogrado@uccor.edu.ar;Córdoba;(00351) 4219000;Ciclo de Licenciatura;Licenciado en Letras - Ciclo de Licenciatura;Universidad Católica de Córdoba;www.ucc.edu.ar ;;;Privado
Ingreso Directo;Letras e Idiomas;11 e/ 51 y 53 972 - La Plata - Buenos Aires ;2 Años;True;Facultad de Humanidades;humanidades@ucalpvirtual.edu.ar;Buenos Aires;(0221) 4393100;Ciclo de Licenciatura;Licenciado en Enseñanza del Inglés - Ciclo de Licenciatura;Universidad Católica de La Plata;www.ucalp.edu.ar ;;;Privado
Ingreso Directo;Letras e Idiomas;11 e/ 51 y 53 972 - La Plata - Buenos Aires ;2 Años;False;Facultad de Humanidades;humanidades@ucalpvirtual.edu.ar;Buenos Aires;(0221) 4393100;Ciclo de Licenciatura;Licenciado en Letras - Ciclo de Licenciatura;Universidad Católica de La Plata;www.ucalp.edu.ar ;;;Privado
Ingreso Directo;Letras e Idiomas;11 e/ 51 y 53 972 - La Plata - Buenos Aires ;2 Años;False;Facultad de Humanidades;humanidades@ucalpvirtual.edu.ar;Buenos Aires;(0221) 4393100;Ciclo de Licenciatura;Licenciado en Letras - Ciclo de Licenciatura - MD;Universidad Católica de La Plata;www.ucalp.edu.ar ;;;Privado
Exámen de Ingreso;Letras e Idiomas;Av. Jauretche 1036 - Posadas - Misiones ;4 Años;False;Ciencias Humanas;info@ucami.edu.ar;Misiones;(00376) 4463718;Grado;Licenciado en Lengua y Literatura Inglesas;Universidad Católica de las Misiones;www.ucami.edu.ar ;;;Privado
Exámen de Ingreso;Letras e Idiomas;Av. Jauretche 1036 - Posadas - Misiones ;3 Años;False;Ciencias Humanas;info@ucami.edu.ar;Misiones;(00376) 4463718;Otros Pregrados;Técnico Universitario en Traducción e Interpretación en Inglés;Universidad Católica de las Misiones;www.ucami.edu.ar ;;;Privado
Asistencia a Curso de Ingreso o Nivelación;Letras e Idiomas;Campo Castañares s/n - Salta - Salta ;4 Años;False;Facultad de Artes y Ciencias;artesyciencias@ucasal.edu.ar;Salta;(00387) 4268550;Grado;Profesor en Inglés;Universidad Católica de Salta;http://www.ucasal.net ;;;Privado
Asistencia a Curso de Ingreso o Nivelación;Letras e Idiomas;Campo Castañares s/n - Salta - Salta ;4 Años;False;Facultad de Artes y Ciencias;artesyciencias@ucasal.edu.ar;Salta;(00387) 4268550;Grado;Traductor Público en Inglés;Universidad Católica de Salta;http://www.ucasal.net ;;;Privado
Consulte con la Institución;Letras e Idiomas;Echacgüe 7151 - Santa Fe - Santa Fé ;2 Años;False;Facultad de Filosofía;filosofia@ucsf.edu.ar;Santa Fé;(00342) 4603030;Ciclo de Licenciatura;Licenciado en Letras - Ciclo de Licenciatura;Universidad Católica de Santa Fe;http://www.ucsf.edu.ar/ ;;;Privado
Entrevista de Admisión;Letras e Idiomas;Zabala 1837 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;2 Años;False;Facultad de Humanidades - Escuela de Lenguas y Estudios Extranjeros;ingresos@ub.edu.ar;Ciudad Autonoma de Buenos Aires;(0011) 47885400;Ciclo de Licenciatura;Licenciado en Lengua Inglesa - Ciclo de Licenciatura;Universidad de Belgrano;www.ub.edu.ar ;;;Privado
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Letras e Idiomas;Zabala 1837 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;4 Años;False;Facultad de Humanidades - Escuela de Lenguas y Estudios Extranjeros;ingresos@ub.edu.ar;Ciudad Autonoma de Buenos Aires;(0011) 47885400;Grado;Traductor Público Literario y Científico - Técnico de Inglés;Universidad de Belgrano;www.ub.edu.ar ;;;Privado
Entrevista de Admisión;Letras e Idiomas;Zabala 1837 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;2 Años;False;Facultad de Humanidades - Escuela de Lenguas y Estudios Extranjeros;ingresos@ub.edu.ar;Ciudad Autonoma de Buenos Aires;(0011) 47885400;Ciclo de Traductorado;Traductor Público, Literario y Científico-Técnico de Inglés - Ciclo de Traductorado;Universidad de Belgrano;www.ub.edu.ar ;;;Privado
Consulte con la Institución;Letras e Idiomas;Av.Pte.F.Alcorta 2263 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;5 Años;False;Facultad de Derecho;estudiantes@derecho.uba.ar;Ciudad Autonoma de Buenos Aires;(0011) 45083619;Grado;Traductor Público;Universidad de Buenos Aires;www.derecho.uba.ar ;True;True;Público
Ingreso Directo;Letras e Idiomas;Puán 480 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;5 Años;False;Facultad de Filosofía y Letras;doeinfo@rec.uba.ar;Ciudad Autonoma de Buenos Aires;(0011) 45083619;Grado;Licenciado en Letras;Universidad de Buenos Aires;www.filo.uba.ar ;True;True;Público
Ingreso Directo;Letras e Idiomas;Puán 480 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;5 Años;True;Facultad de Filosofía y Letras;doeinfo@rec.uba.ar;Ciudad Autonoma de Buenos Aires;(0011) 45083619;Grado;Profesor de Enseñanza Media y Superior en Letras;Universidad de Buenos Aires;www.filo.uba.ar ;True;True;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Letras e Idiomas;Lavalle 393 - Mendoza - Mendoza ;1 Años;False;Escuela Superior de Lenguas Extranjeras;esle@uda.edu.ar;Mendoza;(00261) 5201641;Ciclo de Licenciatura;Licenciado en Inglés - Ciclo de Licenciatura;Universidad del Aconcagua;www.uda.edu.ar ;;;Privado
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Letras e Idiomas;Lavalle 393 - Mendoza - Mendoza ;4 Años;False;Escuela Superior de Lenguas Extranjeras;esle@uda.edu.ar;Mendoza;(00261) 5201641;Grado;Profesor Universitario en Lengua y Cultura Inglesa;Universidad del Aconcagua;www.uda.edu.ar ;;;Privado
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Letras e Idiomas;Lavalle 393 - Mendoza - Mendoza ;4 Años;False;Escuela Superior de Lenguas Extranjeras;esle@uda.edu.ar;Mendoza;(00261) 5201641;Grado;Traductor Público de Inglés;Universidad del Aconcagua;www.uda.edu.ar ;;;Privado
Consulte con la Institución;Letras e Idiomas;Gascón 3145 - Mar Del Plata - Buenos Aires ;2 Años;False;Facultad de Ciencias de la Educación;secretaria.educacion@ufasta.edu.ar;Buenos Aires;(00223) 4990440;Ciclo de Licenciatura;Licenciado en Inglés - Ciclo de Licenciatura - MD;Universidad de la Fraternidad de Agrupaciones Santo Tomás de Aquino;http://www.ufasta.edu.ar/ ;;;Privado
Consulte con la Institución;Letras e Idiomas;Av. Pellegrini 1332 - Rosario - Santa Fé ;2 Años;True;Facultad de Ciencias Jurídicas y Sociales;secadministrativa@ucel.edu.ar;Santa Fé;(00341) 4499292;Ciclo de Traductorado;Traductor Público Nacional en Inglés - Ciclo de Traductorado;Universidad del Centro Educativo Latinoamericano;www.ucel.edu.ar ;;;Privado
Exámen de Ingreso;Letras e Idiomas;Av. Corrientes 1723 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;4 Años;False;Facultad de Lenguas Modernas;admisiones@umsa.edu.ar;Ciudad Autonoma de Buenos Aires;(0011) 55307644;Grado;Intérprete en Idioma Inglés;Universidad del Museo Social Argentino;www.umsa.edu.ar ;;;Privado
Exámen de Ingreso;Letras e Idiomas;Av. Corrientes 1723 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;4 Años;False;Facultad de Lenguas Modernas;admisiones@umsa.edu.ar;Ciudad Autonoma de Buenos Aires;(0011) 55307644;Grado;Traductor Público (Idioma Inglés);Universidad del Museo Social Argentino;www.umsa.edu.ar ;;;Privado
Consulte con la Institución;Letras e Idiomas;Champagnat 1599 - Pilar - Buenos Aires ;2 Años;False;Complejo Educativo Nuestra Señora del Pilar;uds-rect@salvador.edu.ar;Buenos Aires;(002322) 431260;Título Intermedio;Bachiller Elemental en Inglés;Universidad del Salvador;www.usal.edu.ar ;;;Privado
Consulte con la Institución;Letras e Idiomas;Champagnat 1599 - Pilar - Buenos Aires ;3 Años;True;Complejo Educativo Nuestra Señora del Pilar;uds-rect@salvador.edu.ar;Buenos Aires;(002322) 431260;Título Intermedio;Bachiller Superior en Inglés;Universidad del Salvador;www.usal.edu.ar ;;;Privado
Consulte con la Institución;Letras e Idiomas;Champagnat 1599 - Pilar - Buenos Aires ;3 Años;True;Complejo Educativo Nuestra Señora del Pilar;uds-rect@salvador.edu.ar;Buenos Aires;(002322) 431260;Título Intermedio;Bachiller Superior en Letras;Universidad del Salvador;www.usal.edu.ar ;;;Privado
