clave provincial,cue,anexo,sede/axo/ext,region educativa,area,nombre establecimiento,dirección calle,dirección nro.,partido,característica telefónica,teléfono,código postal,email,paraje,localidad,distrito,tipo organización,ubicación,sector de gestión,dependencia,subvención,modalidad,nivel,matrícula RA2017,latitud,longitud,Matricula est 5to
4085MS6785,619256,0,SEDE,4,CONURBANO,INSTITUTO ESTEBAN ECHEVERRIA,BRASIL,1450,Quilmes,11,4278-1864,1882,INSTITUTOESTEBANECHEVERRIA@GMAIL.COM,,EZPELETA,Quilmes,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención parcial 60%,Educación Común,Nivel Secundario,195.0,-34.75105,-58.254521,26.0
4085MS6786,619248,0,SEDE,4,CONURBANO,SAN ALFONSO,CALCHAQUI E/12 DE OCTUBRE Y PELLEGRINI,1371,Quilmes,11,4250-2196,1879,DIRECCIÓNISAQUILMES@GMAIL.COM,,QUILMES,Quilmes,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención Total 100%,Educación Común,Nivel Secundario,708.0,-34.740421,-58.291842,95.0
4085MS6787,619246,0,SEDE,4,CONURBANO,INSTITUTO MONSEÑOR EMILIO DI PASQUO,GARAY,750,Quilmes,11,4254-4676,1878,DI_PASQUOPOLI@YAHOO.COM.AR,,QUILMES,Quilmes,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención Total 100%,Educación Común,Nivel Secundario,172.0,-34.726165,-58.240339,23.0
4085MS6789,619254,0,SEDE,4,CONURBANO,INSTITUTO CRISTO REY,389 (ex Perata),1964,Quilmes,11,4250-4802,1879,INSTCRISTOREY6789@HOTMAIL.COM,,QUILMES,Quilmes,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención parcial 80%,Educación Común,Nivel Secundario,190.0,-34.748846,-58.295424,25.0
4085MS6792,619252,0,SEDE,4,CONURBANO,INSTITUTO BENITO GONZALEZ,MISIONES,1024,Quilmes,11,4259-2167,1876,INFO@BENITOGONZALEZ.COM.AR,,BERNAL,Quilmes,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención Total 100%,Educación Común,Nivel Secundario,293.0,-34.714474,-58.304169,39.0
4085MS6793,619255,0,SEDE,4,CONURBANO,INSTITUTO SANTA MARIA,880 E/ 845 Y 846,4543,Quilmes,11,4250-0386,1881,INSTSTAMARIA@GMAIL.COM,LA FLORIDA,QUILMES,Quilmes,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención Total 100%,Educación Común,Nivel Secundario,381.0,-34.771613,-58.29422,51.0
4085MS6802,619245,0,SEDE,4,CONURBANO,ESCUELA LA PROVIDENCIA,SAENZ PEÑA ESQ. CORRIENTES,1407,Quilmes,11,4253-1760,1878,LAPROVIDENCIASECUNDARIO@GMAIL.COM,,QUILMES,Quilmes,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención parcial 80%,Educación Común,Nivel Secundario,404.0,-34.727559,-58.263691,54.0
4085MS6805,619251,0,SEDE,4,CONURBANO,ESCUELA SAGRADA FAMILIA,AVENIDA CALCHAQUI ESQ. PELLEGRINI,1251,Quilmes,11,4250-1523,1879,SECTRETSCCISF@GMAIL.COM,,QUILMES,Quilmes,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención Total 100%,Educación Común,Nivel Secundario,635.0,-34.739731,-58.292323,85.0
4085MS6823,619326,0,SEDE,4,CONURBANO,COLEGIO NAZARETH,CONESA ESQ. SARMIENTO,406,Quilmes,11,4253-1673,1878,COLEGIONAZARETH.EDU@GMAIL.COM,,QUILMES,Quilmes,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención Total 100%,Educación Común,Nivel Secundario,197.0,-34.715925,-58.256223,26.0
4085MS6824,619330,0,SEDE,4,CONURBANO,INSTITUTO JOSE HERNANDEZ,AV. JUAN DOMINGO PERON,2338,Quilmes,11,4878-3755,1881,DIRSECUNDARIA@INSTJOSEHERNANDEZ.COM,,SAN FRANCISCO SOLANO,Quilmes,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención Total 100%,Educación Común,Nivel Secundario,491.0,-34.768851,-58.32571,66.0
4085MS6832,619332,0,SEDE,4,CONURBANO,INSTITUTO ALFONSINA STORNI,851 E/ 893 Y 894,2251,Quilmes,11,4213-4347,1881,SECUNDARIOSTORNI@HOTMAIL.COM,,SAN FRANCISCO SOLANO,Quilmes,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención parcial 80%,Educación Común,Nivel Secundario,366.0,-34.782321,-58.305427,49.0
4085MS6853,619331,0,SEDE,4,CONURBANO,INSTITUTO P.A.T.E.R. COMUNIDAD EDUCATIVA,COMODORO RIVADAVIA,83,Quilmes,11,2068-9249,1876,ANDNATBEL@YAHOO.COM.AR,,BERNAL,Quilmes,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención parcial 80%,Educación Común,Nivel Secundario,507.0,-34.724278,-58.295501,68.0
4085MS7169,620207,0,SEDE,4,CONURBANO,INSTITUTO FRAY MAMERTO ESQUIU,845,2736,Almirante Brown,11,4271-1822,1881,ESQUIUPOLI@HOTMAIL.COM,,SAN FRANCISCO SOLANO,Quilmes,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención Total 100%,Educación Común,Nivel Secundario,573.0,-34.784259,-58.316435,77.0
4085MS7549,617120,0,SEDE,4,CONURBANO,COLEGIO ALMAFUERTE,JOSE MANUEL ESTRADA,20,Quilmes,11,4259-9009,1876,SECUNALMAFUERTE@YAHOO.COM.AR,,BERNAL,Quilmes,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Sin Subvención,Educación Común,Nivel Secundario,135.0,-34.70786,-58.282614,18.0
4085MS7719,607850,0,SEDE,4,CONURBANO,COLEGIO PRIVADO JUAN BAUTISTA ALBERDI,LAVALLE,5056,Quilmes,11,4216-0238,1882,JBASECUNDARIO@YAHOO.COM.AR,,EZPELETA,Quilmes,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención parcial 60%,Educación Común,Nivel Secundario,212.0,-34.749582,-58.235506,28.0
4085MS7721,604555,0,SEDE,4,CONURBANO,COLEGIO PROYECCION XXI,RODRIGUEZ PEÑA,1225,Quilmes,11,5263-0214,1876,INSTITUTOPROYECCIONXXI@YAHOO.COM.AR,,BERNAL,Quilmes,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención parcial 60%,Educación Común,Nivel Secundario,295.0,-34.723042,-58.301587,40.0
4085MS7722,610542,0,SEDE,4,CONURBANO,INSTITUTO REPUBLICA ARGENTINA,25 DE MAYO,274,Quilmes,11,4252-2734,1876,INSREPAR@ADVANCEDSL.COM.AR,,BERNAL,Quilmes,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención parcial 80%,Educación Común,Nivel Secundario,173.0,-34.71293,-58.285561,23.0
4085MS7723,621095,0,SEDE,4,CONURBANO,INSTITUTO GIUSEPPE VERDI,846,2182,Quilmes,11,4213-1809,1881,INSTITUTOGIUSEPPEVERDI@GMAIL.COM,,SAN FRANCISCO SOLANO,Quilmes,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención parcial 60%,Educación Común,Nivel Secundario,320.0,-34.778604,-58.306169,43.0
4085MS7724,610380,0,SEDE,4,CONURBANO,INSTITUTO INMACULADA CONCEPCION,AV.MITRE,658,Quilmes,11,4253-0228,1878,SECRETARIA_SECUNDARIA@INMACULADAQUILMES.COM.AR,,QUILMES,Quilmes,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención parcial 80%,Educación Común,Nivel Secundario,443.0,-34.721739,-58.253498,59.0
4085MS7805,621835,0,SEDE,4,CONURBANO,COLEGIO DEL ALTO SOL,ZAPIOLA,962,Quilmes,11,42515566/5130,1876,DELALTOSOL@HOTMAIL.COM,,QUILMES,Quilmes,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención parcial 80%,Educación Común,Nivel Secundario,157.0,-34.721814,-58.294196,21.0
4085MS7806,616321,0,SEDE,4,CONURBANO,INSTITUTO RIOS DE VIDA,MARMOL E/ BELGRANO Y PAZ,500,Quilmes,11,4224-3680,1878,ESCUELASECUNDARIOSDEVIDA@GMAIL.COM,,QUILMES,Quilmes,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención parcial 70%,Educación Común,Nivel Secundario,173.0,-34.733777,-58.240845,23.0
4085MS8004,620313,0,SEDE,4,CONURBANO,LOS CEDROS,344,3202,Quilmes,11,4210-0162,1879,NIVELSECUNDARIO@IBQ.EDU.AR,,QUILMES,Quilmes,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención parcial 80%,Educación Común,Nivel Secundario,519.0,-34.764023,-58.277035,70.0
4085MS8006,622018,0,SEDE,4,CONURBANO,INSTITUTO BASES DE JUAN B. ALBERDI,MARTIN RODRIGUEZ,1560,Quilmes,11,4254-1306,1878,AURORAI@CEI.EDU.AR,,QUILMES,Quilmes,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Sin Subvención,Educación Común,Nivel Secundario,133.0,-34.733739,-58.273525,18.0
4085MS8007,622013,0,SEDE,4,CONURBANO,ESCUELA ITALO-ARGENTINA SAN MAURO,SAN MAURO CASTELVERDE,1038,Quilmes,11,4350-1362,1878,SECUNDARIOSNMAURO@HOTMAIL.COM.AR,,QUILMES,Quilmes,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Sin Subvención,Educación Común,Nivel Secundario,137.0,-34.733181,-58.266965,18.0
4085MS8008,622059,0,SEDE,4,CONURBANO,INSTITUTO SAN JUAN BAUTISTA,835 ESQ. 888,1789,Quilmes,11,4212-4944,1881,SJB3593@GMAIL.COM,,SAN FRANCISCO SOLANO,Quilmes,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Sin Subvención,Educación Común,Nivel Secundario,178.0,-34.759812,-58.251246,24.0
4085MS8163,622016,0,SEDE,4,CONURBANO,INSTITUTO EDUCATIVO DR. ALEXANDER FLEMING,ESTANISLAO DEL CAMPO,1825,Quilmes,11,4280-8930,1879,SECUNDARIA_FLEMING@YAHOO.COM.AR,,QUILMES,Quilmes,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención parcial 60%,Educación Común,Nivel Secundario,162.0,-34.740236,-58.281602,22.0
4085MS8234,622014,0,SEDE,4,CONURBANO,INSTITUTO CULTURAL DEL ENCUENTRO,OLAVARRIA ESQUINA ALVEAR,320,Quilmes,11,4254-9889,1878,LAESCUELADELENCUENTRO@GMAIL.COM,,QUILMES,Quilmes,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención parcial 50%,Educación Común,Nivel Secundario,101.0,-34.723996,-58.25322,14.0
4085MS8235,622061,0,SEDE,4,CONURBANO,INSTITUTO MALVINAS ARGENTINAS,816,2409,Quilmes,11,4212-3629,1879,MALVINAS3966@YAHOO.COM,,SAN FRANCISCO SOLANO,Quilmes,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención parcial 60%,Educación Común,Nivel Secundario,195.0,-34.760841,-58.323813,26.0
4086MS4623,606731,0,SEDE,12,INTERIOR,INSTITUTO SECUNDARIO RAMALLO,MORENO Y S. FCO. JAVIER,796,Ramallo,3407,42-1324,2915,IERAMALLO@HOTMAIL.COM,,RAMALLO,Ramallo,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención Total 100%,Educación Común,Nivel Secundario,324.0,-33.483787,-60.00385,43.0
4087MS4626,606964,0,SEDE,17,INTERIOR,INSTITUTO SECUNDARIO DE RAUCH,AV.BELGRANO,169,Rauch,2297,44-0629,7203,INSTSECUNDARIORAUCH@GMAIL.COM,,RAUCH,Rauch,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención Total 100%,Educación Común,Nivel Secundario,418.0,-36.775227,-59.086918,56.0
4087MS4627,601320,0,SEDE,17,INTERIOR,INSTITUTO INMACULADA CONCEPCION,AV.BELGRANO,317,Rauch,2297,44-2619,7203,IICSECUNDARIA@GMAIL.COM,,RAUCH,Rauch,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención Total 100%,Educación Común,Nivel Secundario,300.0,-36.777281,-59.085117,40.0
4088MS3909,606664,0,SEDE,16,INTERIOR,COLEGIO NUEVO SURCO,ACCESO RUTA NAC. 33,,Rivadavia,2337,40-4356,6237,CAVALLEROSTELLAM@GMAIL.COM,,AMERICA,Rivadavia,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Sin Subvención,Educación Común,Nivel Secundario,122.0,-35.493732,-62.988516,16.0
4088MS4628,606668,0,SEDE,16,INTERIOR,INSTITUTO AMERICA,SAN MARTIN,439,Rivadavia,2337,40-4954,6237,AMERICAINSTITUTO@YAHOO.COM.AR,,AMERICA,Rivadavia,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención Total 100%,Educación Común,Nivel Secundario,353.0,-35.491353,-62.974792,47.0
4089MS4630,606534,0,SEDE,13,INTERIOR,INSTITUTO SAN JOSE,FRANCISCO ROCA,486,Rojas,2475,46-3115,2705,SECUNDARIASJROJAS@HOTMAIL.COM,,ROJAS,Rojas,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención Total 100%,Educación Común,Nivel Secundario,328.0,-34.198312,-60.734175,44.0
4091MS4631,603321,0,SEDE,23,INTERIOR,INSTITUTO NIÑO JESUS,AV.RASTREADOR FOURNIER,297,Saavedra,2923,47-2224,8170,INJESUS@S.8.COOPENET.COM.AR,,PIGÜE,Saavedra,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención Total 100%,Educación Común,Nivel Secundario,275.0,-37.602843,-62.413398,37.0
4091MS4632,605958,0,SEDE,23,INTERIOR,INSTITUTO LA SALLE,AVDA. CABANETTES,135,Saavedra,2923,40-2226,8170,DIRLASALLE@GMAIL.COM,,PIGÜE,Saavedra,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención Total 100%,Educación Común,Nivel Secundario,370.0,-37.601984,-62.39922,50.0
4092MS4634,603443,0,SEDE,24,INTERIOR,INSTITUTO NIÑO JESUS,AV.BELGRANO,2999,Saladillo,2344,43-3475,7260,POLIMODALNINOJESUS@SALADILLO.NET.COM.AR,,SALADILLO,Saladillo,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención Total 100%,Educación Común,Nivel Secundario,371.0,-35.640475,-59.777995,50.0
4093MS5088,613618,0,SEDE,10,INTERIOR,COLEGIO SECUNDARIO SAGRADA FAMILIA,RIVADAVIA,464,San Andrés de Giles,2325,44-2162,6720,COLSECNSL@GILESONLINE.COM,,SAN ANDRES DE GILES,San Andrés de Giles,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención parcial 80%,Educación Común,Nivel Secundario,175.0,-34.442056,-59.446155,23.0
4093MS6718,619260,0,SEDE,10,INTERIOR,COLEGIO NUESTRA SEÑORA DE LUJAN,SAN MARTIN Y MITRE,706,San Andrés de Giles,2325,44-2374,6720,COLEGIOSOL_6718@HOTMAIL.COM,,SAN ANDRES DE GILES,San Andrés de Giles,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención Total 100%,Educación Común,Nivel Secundario,312.0,-34.443367,-59.447783,42.0
4094MS4637,611339,0,SEDE,13,INTERIOR,INSTITUTO SAN ANTONIO,Ruta Prov. 41 y Nac. 8,S/N,San Antonio de Areco,2326,45-4545,2760,STELLA@CSA.EDU.AR,,SAN ANTONIO DE ARECO,San Antonio de Areco,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Sin Subvención,Educación Común,Nivel Secundario,112.0,-34.262938,-59.449298,15.0
4094MS5000,614604,0,SEDE,13,INTERIOR,ESCUELA SANTA MARIA DE LA ASUNCION,SEGUNDO SOMBRA,432,San Antonio de Areco,2326,45-2385,2760,SANTAMARIA@ARECONET.COM.AR,,SAN ANTONIO DE ARECO,San Antonio de Areco,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención Total 100%,Educación Común,Nivel Secundario,521.0,-34.243707,-59.471783,70.0
4095MS3695,604868,0,SEDE,6,CONURBANO,COLEGIO PARROQUIAL SAN PABLO,PUEYRREDON,2211,San Fernando,11,4580-0381/83,1646,SANPABLOALICIA@YAHOO.COM.AR,,VIRREYES,San Fernando,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención Total 100%,Educación Común,Nivel Secundario,543.0,-34.463495,-58.575226,73.0
4095MS3695,604868,0,SEDE,6,CONURBANO,COLEGIO PARROQUIAL SAN PABLO,PUEYRREDON,2211,San Fernando,11,4580-0381/83,1646,SANPABLOALICIA@YAHOO.COM.AR,,VIRREYES,San Fernando,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención Total 100%,Modalidad de Jóvenes y Adultos,Nivel Medio,92.0,-34.463495,-58.575226,12.0
4095MS4639,606527,0,SEDE,6,CONURBANO,INSTITUTO NTRA.SRA.DE LA MISERICORDIA,JUAN N.MADERO,1334,San Fernando,11,4744-5457,1646,CMISERICORDIASECUNDARIA@GMAIL.COM.AR,,SAN FERNANDO,San Fernando,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención parcial 70%,Educación Común,Nivel Secundario,381.0,-34.44152,-58.558256,51.0
4095MS4642,600334,0,SEDE,6,CONURBANO,INSTITUTO SAN MARTIN DE TOURS,ITUZAINGO,1080,San Fernando,11,4575-3091/92/94,1646,SECUNDARIA_CSMT@HOTMAIL.COM,,SAN FERNANDO,San Fernando,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención parcial 70%,Educación Común,Nivel Secundario,529.0,-34.436666,-58.560039,71.0
4095MS4643,604073,0,SEDE,6,CONURBANO,INSTITUTO SAN LUIS,AV.DEL L.GRAL.SAN MARTIN,2645,San Fernando,11,4744-4717,1644,COLEGIOSANLUIS16@YAHOO.COM.AR,,VICTORIA,San Fernando,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención parcial 80%,Educación Común,Nivel Secundario,408.0,-34.447939,-58.539427,55.0
4095MS4645,608331,0,SEDE,6,CONURBANO,SANTA MARIA DE LAS LOMAS,XUL SOLAR,6650,San Fernando,11,4714-0330,1646,STMARY@STMARY.EDU.AR,PARQUE DE LA RECONQUISTA,SAN FERNANDO,San Fernando,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Sin Subvención,Educación Común,Nivel Secundario,286.0,-34.480269,-58.585472,38.0
4095MS4647,602523,0,SEDE,6,CONURBANO,COLEGIO SAN ESTEBAN,XUL SOLAR,3200,San Fernando,11,4714-1131,1642,POLIMODAL@COLEGIOSANESTEBAN.COM.AR,PARQUE DE LA RECONQUISTA,SAN FERNANDO,San Fernando,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Sin Subvención,Educación Común,Nivel Secundario,202.0,-34.485857,-58.59367,27.0
4095MS6847,619335,0,SEDE,6,CONURBANO,ESCUELA NUESTRA SEÑORA DEL ROSARIO,HUEYO Y LAS HERAS,525,San Fernando,11,4580-0384,1646,ELROSARIZULMA@HOTMAIL.COM.AR,,SAN FERNANDO,San Fernando,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención Total 100%,Educación Común,Nivel Secundario,254.0,-34.447891,-58.578237,34.0
4095MS6849,619337,0,SEDE,6,CONURBANO,ESCUELA DE LA COMUNIDAD CRISTIANA,H. IRIGOYEN E/ LAS TROPAS E ITALIA,2746,San Fernando,11,4744-7433,1646,SECUNDARIACCRISTINA@HOTMAIL.COM,,SAN FERNANDO,San Fernando,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención Total 100%,Educación Común,Nivel Secundario,256.0,-34.450976,-58.570085,34.0
4095MS6850,619336,0,SEDE,6,CONURBANO,ESCUELA HOGAR MARIA JAUREGUI DE PRADERE,AVENIDA LIBERTADOR ESQ. CARLOS CASARES,2895,San Fernando,11,4744-4212,1644,SECUNDARIAPRADERE@HOTMAIL.COM,,VICTORIA,San Fernando,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención Total 100%,Educación Común,Nivel Secundario,305.0,-34.44867,-58.536921,41.0
4095MS6928,619608,0,SEDE,6,CONURBANO,CENTRO CULTURAL SAN RAFAEL.,ENTRE RIOS ESQ. 25 DE MAYO,751,San Fernando,11,4890-0500,1646,INSTITUTOMADRERAFAELA@YAHOO.COM.AR,,SAN FERNANDO,San Fernando,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención Total 100%,Educación Común,Nivel Secundario,339.0,-34.445991,-58.566502,45.0
4095MS7005,619954,0,SEDE,6,CONURBANO,JARDIN DE INVIERNO,DON ORIONE,1018,San Fernando,11,4744-6511,1644,REPLEGALWINTERGARDEN@YAHOO.COM.AR,,VICTORIA,San Fernando,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención parcial 60%,Educación Común,Nivel Secundario,516.0,-34.452085,-58.534332,69.0
4095MS7006,619953,0,SEDE,6,CONURBANO,COLEGIO CARDENAL COPELLO,AV. LIBERTADOR E/ KENNEDY Y URUGUAY,3675,San Fernando,11,4744-6463,1644,SECUNDARIA@CCOPELLO.COM.AR,PUNTA CHICA,VICTORIA,San Fernando,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención parcial 70%,Educación Común,Nivel Secundario,420.0,-34.452157,-58.528176,56.0
4095MS7253,620003,0,SEDE,6,CONURBANO,COLEGIO ALFONSINA STORNI,PASTEUR,3668,San Fernando,11,4745-9169,1644,SECRETARIA.SECUNDARIA@ALFONSINASTORNI.EDU.AR,,VICTORIA,San Fernando,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención parcial 80%,Educación Común,Nivel Secundario,299.0,-34.463346,-58.569539,40.0
4095MS7539,616956,0,SEDE,6,CONURBANO,COLEGIO SANTA CRUZ,ESCALADA ESQ. URUGUAY,3680,San Fernando,11,4747-5644,1644,ECLARAMUNT@HOLYCROSS.EDU.AR,,VICTORIA,San Fernando,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Sin Subvención,Educación Común,Nivel Secundario,175.0,-34.449929,-58.523857,23.0
4095MS7720,620844,0,SEDE,6,CONURBANO,COLEGIO SECUNDARIO MADRE TERESA,PASTEUR,5350,San Fernando,11,4580-0452/53,1646,SECUNDARIA.MADRETERESA@GMAIL.COM,,VIRREYES,San Fernando,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención Total 100%,Educación Común,Nivel Secundario,273.0,-34.472401,-58.588497,37.0
4095MS7831,621009,0,SEDE,6,CONURBANO,COLEGIO LEOPOLDO LUGONES,PRACÁNICO,3120,San Fernando,11,4725-2120,1646,COLEGIOLEOPOLDOLUGONES@GMAIL.COM,,VIRREYES,San Fernando,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención parcial 60%,Educación Común,Nivel Secundario,293.0,-34.459218,-58.564271,39.0
4095MS7832,622027,0,SEDE,6,CONURBANO,ASUNCION DE LA VIRGEN,MADERO E/ FALUCHO Y SUIPACHA,3231,San Fernando,,4725-3555,1646,ASUVIRA3231@YAHOO.COM.AR,,SAN FERNANDO,San Fernando,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención Total 100%,Educación Común,Nivel Secundario,254.0,-34.451587,-58.573465,34.0
4096MS1340,612171,0,SEDE,6,CONURBANO,COLEGIO SANTA TRINIDAD,AVELLANEDA,450,San Isidro,11,4742-7268,1642,INFO@STRINIDAD.EDU.AR,,SAN ISIDRO,San Isidro,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Sin Subvención,Educación Común,Nivel Secundario,256.0,-34.470066,-58.524162,34.0
4096MS3337,612114,0,SEDE,6,CONURBANO,ALESSANDRO MANZONI,SOLDADO DE MALVINAS,2255,San Isidro,11,4766-7398,1607,MEDIAVA@CCI.ESC.EDU.AR,,VILLA ADELINA,San Isidro,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Sin Subvención,Educación Común,Nivel Secundario,135.0,-34.523148,-58.551719,18.0
4096MS3777,612298,0,SEDE,6,CONURBANO,REPUBLICA ARGENTINA,ITALIA,2441,San Isidro,11,4798-7713,1640,COLEGIOREPUBLICAARGENTINA@GMAIL.COM,,MARTINEZ,San Isidro,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Sin Subvención,Educación Común,Nivel Secundario,157.0,-34.494401,-58.500827,21.0
4096MS3915,612238,0,SEDE,6,CONURBANO,ESCUELA SAN JUAN,ESPAÑA,348,San Isidro,11,4513-4400,1643,SAS_BECCAR@STJOHNS.EDU.AR,,BECCAR,San Isidro,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Sin Subvención,Educación Común,Nivel Secundario,226.0,-34.46362,-58.519113,30.0
4096MS4650,612185,0,SEDE,6,CONURBANO,INSTITUTO DARDO ROCHA,CATAMARCA,875,San Isidro,11,4798-1607,1640,COLEGIO@COLEGIODARDOROCHA.COM.AR,,ACASSUSO,San Isidro,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención parcial 60%,Educación Común,Nivel Secundario,202.0,-34.486142,-58.516028,27.0
4096MS4653,612121,0,SEDE,6,CONURBANO,INSTITUTO SAN MARCOS,3 DE FEBRERO,2855,San Isidro,11,4747-0990,1642,INFO@SANMARCOS.EDU.AR,,SAN ISIDRO,San Isidro,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Sin Subvención,Educación Común,Nivel Secundario,277.0,-34.485474,-58.548558,37.0
4096MS4654,612279,0,SEDE,6,CONURBANO,INSTITUTO JUAN XXIII,FRANCISCO BEIRO,230,San Isidro,11,4512-8290,1609,INFO@JUANXXIII.EDU.AR,,BOULOGNE SUR MER,San Isidro,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Sin Subvención,Educación Común,Nivel Secundario,442.0,-34.496469,-58.557872,59.0
4096MS4655,612213,0,SEDE,6,CONURBANO,COLEGIO FRANCO ARGENTINO,LAVALLE,1067,San Isidro,11,4792-4628,1641,SECSEC@FAN.EDU.AR,,ACASSUSO,San Isidro,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Sin Subvención,Educación Común,Nivel Secundario,97.0,-34.478425,-58.496276,13.0
4096MS4656,612303,0,SEDE,6,CONURBANO,INSTITUTO M. G.,JUNIN,550,San Isidro,11,4763-9733,1609,INSTITUTOMG@ARNET.COM.AR,,BOULOGNE SUR MER,San Isidro,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Subvención parcial 80%,Educación Común,Nivel Secundario,183.0,-34.509504,-58.574191,25.0
4096MS4660,612094,0,SEDE,6,CONURBANO,INSTITUTO DE TODOS LOS SANTOS,THAMES,798,San Isidro,11,4766-3878,1607,SECUNDARIA@THS.EDU.AR,,VILLA ADELINA,San Isidro,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Sin Subvención,Educación Común,Nivel Secundario,162.0,-34.504201,-58.549057,22.0
4096MS4662,612155,0,SEDE,6,CONURBANO,COLEGIO DE LA SANTA CRUZ,PEDRO DE MENDOZA,2653,San Isidro,11,4743-0761,1643,INFO@HOLYCROSS.EDU.AR,,BECCAR,San Isidro,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Sin Subvención,Educación Común,Nivel Secundario,185.0,-34.450523,-58.522968,25.0
4096MS4663,612272,0,SEDE,6,CONURBANO,COLEGIO NUEVO DE LAS LOMAS,CURA ALLIEVI,2333,San Isidro,11,4737-1758,1609,CLOMAS@ARNET.COM.AR,,BOULOGNE SUR MER,San Isidro,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Sin Subvención,Educación Común,Nivel Secundario,248.0,-34.487752,-58.580067,33.0
4096MS4664,612224,0,SEDE,6,CONURBANO,COLEGIO PIAGET,GARIBALDI,549,San Isidro,11,4742-4783,1642,SECUNDARIA@PAQUET.COM.AR,,SAN ISIDRO,San Isidro,ESCUELA SECUNDARIA,Urbano,Privado,Privada,Sin Subvención,Educación Común,Nivel Secundario,168.0,-34.471428,-58.519043,23.0
