long,lat,objectid,cui,cueanexo,cue,anexo,sector,dom_edific,dom_establ,nombre_estab,nombre_abrev,telefono,email,codpost,pagina_web,nivmod,nivelmodal,depfun,de,comunas,barrio,codigo_postal,codigo_postal_argentino,areaprogra,estado,point_x,point_y,nivel,tipest,tipoesta
-58.3895418012161,-34.591854330205,2555,202131,20289000,202890,0,2,Vicente López 1671,Vicente López 1671,Sweetys Kindergarten,Sweetys Kinder,4812-0759,info@sweetyskindergarten.com,C1018,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/riae.php?menu_id=23314,OSECom,Otros Servicios Educativos de la modalidad Común,GO Registro de Institutos Educativos Asistenciales,1.0,2.0,RECOLETA,1018,C1018ABA,04 - HOSP FERNANDEZ,1,106766.4739,104148.2192,Otros Servicios Educativos de la modalidad Común,Instituto Educativo Asistencial No Incorporado a la Enseñanza Oficial,RIEA (Instituto Educativo Asistencial No Incorporado a la Enseñanza Oficial)
-58.3735003228591,-34.6338984777931,2556,202231,20283600,202836,0,2,Gaspar Jovellanos 289,Gaspar Jovellanos 289,Jugando a Crecer,J a Crecer,4362-6021,info@jugandoacrecer.com.ar,C1268,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/riae.php?menu_id=23314,OSECom,Otros Servicios Educativos de la modalidad Común,GO Registro de Institutos Educativos Asistenciales,4.0,4.0,BARRACAS,1268,C1268ADE,02 - HOSP ARGERICH,1,108233.9808,99482.9298,Otros Servicios Educativos de la modalidad Común,Instituto Educativo Asistencial No Incorporado a la Enseñanza Oficial,RIEA (Instituto Educativo Asistencial No Incorporado a la Enseñanza Oficial)
-58.3929229186159,-34.6081260688247,2557,202233,20283800,202838,0,2,Bartolomé Mitre 1848,Bartolomé Mitre 1848,Jardín Materno Infantil El Gato Garabato,JMI El Gato Garabato,4127-4712,secretaria_jmihcd@yahoo.com.ar,C1111,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/riae.php?menu_id=23314,OSECom,Otros Servicios Educativos de la modalidad Común,GO Registro de Institutos Educativos Asistenciales,1.0,3.0,BALVANERA,1039,C1039AAB,08 - HOSP RAMOS MEJIA,1,106455.0448,102343.3616,Otros Servicios Educativos de la modalidad Común,Instituto Educativo Asistencial No Incorporado a la Enseñanza Oficial,RIEA (Instituto Educativo Asistencial No Incorporado a la Enseñanza Oficial)
-58.3738089746326,-34.6016061537187,2559,202235,20281200,202812,0,2,San Martín 551,San Martín 551,Jardín Maternal Tierra de Sueños,JM Tierra de Sueños,4328-1119,alim.caceres@hotmail.com,C1004,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/riae.php?menu_id=23314,OSECom,Otros Servicios Educativos de la modalidad Común,GO Registro de Institutos Educativos Asistenciales,1.0,1.0,SAN NICOLAS,1004,C1004AAK,02 - HOSP ARGERICH,1,108208.837,103065.2591,Otros Servicios Educativos de la modalidad Común,Instituto Educativo Asistencial No Incorporado a la Enseñanza Oficial,RIEA (Instituto Educativo Asistencial No Incorporado a la Enseñanza Oficial)
-58.378972212833,-34.6109998703061,2560,202236,20281900,202819,0,2,Tacuarí 222,Tacuarí 222,Inst. Finedu,I Finedu,4343-5573,info@finedu.com.ar,C1071,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,SNUCom,Nivel Superior No Universitario Común,Dir Gral de Educación de Gestión Privada,3.0,1.0,MONTSERRAT,1071,C1071AAF,02 - HOSP ARGERICH,1,107734.3564,102023.5873,Superior No Universitario Común,Instituto Educativo Incorporado a la Enseñanza Oficial,IEIEO (Instituto Educativo Incorporado a la Enseñanza Oficial)
-58.3584747086525,-34.6370349420903,2561,202237,20282600,202826,0,2,Gral. Gregorio Aráoz de Lamadrid 447,Gral. Gregorio Aráoz de Lamadrid 447,Escuela Social San Juan Bosco - La Nocturna,Esc Soc La Nocturna,4301-1155/4302-2194,sjnocturno@gmail.com,C1162,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,SecAdu,Nivel Secundario de Jóvenes y Adultos,Dir Gral de Educación de Gestión Privada,4.0,4.0,BOCA,1166,C1166AAG,02 - HOSP ARGERICH,1,109611.3635,99133.6677,Secundario de Jóvenes y Adultos,Instituto Educativo Incorporado a la Enseñanza Oficial,IEIEO (Instituto Educativo Incorporado a la Enseñanza Oficial)
-58.4395727073559,-34.5990017707113,2562,202238,20282100,202821,0,2,Avda. Corrientes 5295,Avda. Corrientes 5295,Inst. de Formación Superior SEDEBA,I F Sup SEDEBA,4856-9216/4449,instituto_sedeba@gmail.com,C1414,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,SNUCom,Nivel Superior No Universitario Común,Dir Gral de Educación de Gestión Privada,9.0,15.0,VILLA CRESPO,1414,C1414AJF,03 - HOSP DURAND,1,102176.5006,103357.5205,Superior No Universitario Común,Instituto Educativo Incorporado a la Enseñanza Oficial,IEIEO (Instituto Educativo Incorporado a la Enseñanza Oficial)
-58.4328766572127,-34.6481414316066,2563,200871,20245831,202458,31,1,Agustín de Vedia 2519,Cnel. Martiniano Chilavert 1935,Primera Infancia Cullen,PI 31,4343-5591 INT 601/5,goprimaria@buenosaires.gob.ar,C1439,http://www.buenosaires.gob.ar/areas/educacion/dgie/clubes_infantiles.php?menu_id=31761,OSECom,Otros Servicios Educativos de la modalidad Común,Subsecretaría de Coordinación Pedagógica y Equidad Educativa,19.0,7.0,FLORES,1437,C1437HBS,06 - HOSP PIÑERO,1,102789.1255,97906.1159,Otros Servicios Educativos de la modalidad Común,Primera Infancia,PI (Primera Infancia)
-58.4230871637503,-34.6305635422175,2564,202240,20276500,202765,0,1,José Marmol 1350,José Marmol 1350,Centro de Formación Profesional N° 30,CFP 30,5168-3200 INT 4275,cfp30plasticas@yahoo.com.ar,C1255,http://www.buenosaires.gob.ar/educacion/educacionytrabajo?menu_id=20091,OSECom - OSEAdu,Otros Servicios Educativos de las modalidades Común y de Jóvenes y Adultos,Gerencia Operativa de Formación Laboral,6.0,5.0,BOEDO,1255,C1255ABH,03 - HOSP DURAND,1,103687.3652,99855.7918,Otros Servicios Educativos de las modalidades Común y de Jóvenes y Adultos,Centro de Formación Profesional,CFP (Centro de Formación Profesional)
-58.4422675837707,-34.6449866663419,2565,202216,20245829,202458,29,1,Avda. Cobo y Avda. Curapaligüe Bo. Rivadavia Casa 481,Avda. Cobo y Avda. Curapaligüe Casa 481,Primera Infancia Barrio Rivadavia,PI 29,4343-5591 INT 601/5,goprimaria@gmail.com,C1111,http://www.buenosaires.gob.ar/areas/educacion/dgie/clubes_infantiles.php?menu_id=31761,OSECom,Otros Servicios Educativos de la modalidad Común,Subsecretaría de Coordinación Pedagógica y Equidad Educativa,19.0,7.0,FLORES,,,06 - HOSP PIÑERO,1,101928.2626,98256.3016,Otros Servicios Educativos de la modalidad Común,Primera Infancia,PI (Primera Infancia)
-58.4767417272699,-34.5948813339901,2566,200687,20236334,202363,34,1,Avda. Chorroarín 305,Avda. Chorroarín 305,Centro de Actividades Infantiles y Juveniles Club García Lorca,CAIyJ García Lorca,4342-5685/2384INT628,lorcaclub@gmail.com,C1427,http://www.buenosaires.gob.ar/areas/educacion/dgie/clubes_infantiles.php?menu_id=31761,OSECom,Otros Servicios Educativos de la modalidad Común,Subsecretaría de Coordinación Pedagógica y Equidad Educativa,14.0,15.0,PATERNAL,1427,C1427CXA,10 - HOSP TORNU,1,98766.8761,103814.7672,Otros Servicios Educativos de la modalidad Común,Centro de Actividades Infantiles y Juveniles,CAIJ (Centro de Actividades Infantiles y Juveniles)
-58.4245860960862,-34.5941483956346,2567,202247,20274700,202747,0,2,Lavalleja 1390,Lavalleja 1390,Inst. de Comúnicación y Cultura Contemporánea Walter Benjamín,I CyCC W Benjamín,4833-7086,info@walterbenjamin.org.ar,C1414,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,SNUCom,Nivel Superior No Universitario Común,Dir Gral de Educación de Gestión Privada,2.0,14.0,PALERMO,1414,C1414DUB,04 - HOSP FERNANDEZ,1,103551.4447,103895.5037,Superior No Universitario Común,Instituto Educativo Incorporado a la Enseñanza Oficial,IEIEO (Instituto Educativo Incorporado a la Enseñanza Oficial)
-58.4499146378373,-34.6167059770692,2568,202248,20274900,202749,0,2,Paysandú 564,Paysandú 564,Inst. Traso,I Traso,3534-7867 / 4432-6547,iastitutotra.so@gmail.com,C1405,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,PriEsp - OSEEsp,Nivel Primario Especial - Otros Servicios Educativos de la modalidad Especial,Dir Gral de Educación de Gestión Privada,7.0,6.0,CABALLITO,1405,C1405AND,01 - HOSP ALVAREZ,1,101227.5734,101393.7017,Primario Especial - Otros Servicios Educativos de la modalidad Especial,Instituto Educativo Incorporado a la Enseñanza Oficial,IEIEO (Instituto Educativo Incorporado a la Enseñanza Oficial)
-58.3897628481749,-34.601922952241,2570,202250,20278700,202787,0,2,Tucumán 1610,Tucumán 1610,Inst. Superior de Enseñanza Hotelero Gastronómica,ISE Hotelero Gastronómico,4372-7275 INT 502,secretaria@iseha.edu.ar,C1050,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,SNUCom,Nivel Superior No Universitario Común,Dir Gral de Educación de Gestión Privada,1.0,1.0,SAN NICOLAS,1050,C1050AAH,08 - HOSP RAMOS MEJIA,1,106745.3879,103031.2892,Superior No Universitario Común,Instituto Educativo Incorporado a la Enseñanza Oficial,IEIEO (Instituto Educativo Incorporado a la Enseñanza Oficial)
-58.4489651481983,-34.6623263611281,2571,200863,20236332,202363,32,1,Martínez Castro 3061,Martínez Castro 3067,Centro de Actividades Infantiles y Juveniles Club de Jóvenes Arturo Jauretche,CAIyJ A Jauretche,4342-5685/2384INT628,clubdejovenes@buenosaires.gob.ar,C1437,http://www.buenosaires.gob.ar/areas/educacion/dgie/clubes_infantiles.php?menu_id=31761,OSECom,Otros Servicios Educativos de la modalidad Común,Subsecretaría de Coordinación Pedagógica y Equidad Educativa,19.0,8.0,VILLA SOLDATI,1437,C1437CHE,06 - HOSP PIÑERO,1,101313.9632,96332.8401,Otros Servicios Educativos de la modalidad Común,Centro de Actividades Infantiles y Juveniles,CAIJ (Centro de Actividades Infantiles y Juveniles)
-58.4506723236898,-34.5772418033134,2572,202251,20279600,202796,0,2,Conde 813 / 851,Conde 813 / 851,Escuela de Enfermería del Sanatorio Colegiales,E Enfermería Sanat Colegiales,4556-4800 INT 1409,escueladeenfermeria@sanatoriocolegiales.com.ar,C1212,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,SNUCom,Nivel Superior No Universitario Común,Dir Gral de Educación de Gestión Privada,9.0,13.0,COLEGIALES,1426,C1426AYQ,07 - HOSP PIROVANO,1,101158.6065,105771.597,Superior No Universitario Común,Instituto Educativo Incorporado a la Enseñanza Oficial,IEIEO (Instituto Educativo Incorporado a la Enseñanza Oficial)
-58.3902214419327,-34.6146010298895,2573,202252,20276600,202766,0,2,Solís 480,Solís 480,Cauce XXI,Cauce XXI,4383-4894,escuelainfantilcauce@hotmail.com,C1078,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/riae.php?menu_id=23314,OSECom,Otros Servicios Educativos de la modalidad Común,GO Registro de Institutos Educativos Asistenciales,3.0,1.0,MONTSERRAT,1078,C1078AAJ,08 - HOSP RAMOS MEJIA,1,106702.3115,101624.8969,Otros Servicios Educativos de la modalidad Común,Instituto Educativo Asistencial No Incorporado a la Enseñanza Oficial,RIEA (Instituto Educativo Asistencial No Incorporado a la Enseñanza Oficial)
-58.4794768191472,-34.6133723152147,2574,202255,20276900,202769,0,2,Alejandro Magariños Cervantes 2884,Alejandro Magariños Cervantes 2884,Brotecitos,Brotecitos,4582-4640,adricocori@hotmail.com.ar,C1408,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/riae.php?menu_id=23314,OSECom,Otros Servicios Educativos de la modalidad Común,GO Registro de Institutos Educativos Asistenciales,12.0,11.0,VILLA SANTA RITA,,,01 - HOSP ALVAREZ,1,98516.3114,101763.4629,Otros Servicios Educativos de la modalidad Común,Instituto Educativo Asistencial No Incorporado a la Enseñanza Oficial,RIEA (Instituto Educativo Asistencial No Incorporado a la Enseñanza Oficial)
-58.4702718950023,-34.6297839646927,2575,202256,20277000,202770,0,2,Avda. Nazca 84,Avda. Nazca 84,Ilusiones,Ilusiones,4611-4269,escuelainfantililusiones@yahoo.com.ar,C1416,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/riae.php?menu_id=23314,OSECom,Otros Servicios Educativos de la modalidad Común,GO Registro de Institutos Educativos Asistenciales,12.0,7.0,FLORES,1406,C1406AIN,06 - HOSP PIÑERO,1,99360.6819,99942.9608,Otros Servicios Educativos de la modalidad Común,Instituto Educativo Asistencial No Incorporado a la Enseñanza Oficial,RIEA (Instituto Educativo Asistencial No Incorporado a la Enseñanza Oficial)
-58.4580137121694,-34.6265246654519,2576,202257,20277100,202771,0,2,Fray Luis Beltrán 53,Fray Luis Beltrán 53,Jardín Carita Feliz,J Carita Feliz,4634-0231,info@jardincaritafeliz.com.ar,C1406,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/riae.php?menu_id=23314,OSECom,Otros Servicios Educativos de la modalidad Común,GO Registro de Institutos Educativos Asistenciales,12.0,7.0,FLORES,1406,C1406BEA,06 - HOSP PIÑERO,1,100484.7422,100304.5432,Otros Servicios Educativos de la modalidad Común,Instituto Educativo Asistencial No Incorporado a la Enseñanza Oficial,RIEA (Instituto Educativo Asistencial No Incorporado a la Enseñanza Oficial)
-58.4551200536945,-34.5794107057271,2577,202260,20277400,202774,0,2,Céspedes 3517,Céspedes 3517,Oaky,Oaky,4551-4803,anukytta@hotmail.com,C1426,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/riae.php?menu_id=23314,OSECom,Otros Servicios Educativos de la modalidad Común,GO Registro de Institutos Educativos Asistenciales,14.0,15.0,CHACARITA,1427,C1427EAA,10 - HOSP TORNU,1,100750.4862,105531.0341,Otros Servicios Educativos de la modalidad Común,Instituto Educativo Asistencial No Incorporado a la Enseñanza Oficial,RIEA (Instituto Educativo Asistencial No Incorporado a la Enseñanza Oficial)
-58.4390267238172,-34.6040638125027,2578,202052,20289100,202891,0,2,Bravard 1174,Bravard 1174,Jardín Pipoka,J Pipoka,4855-1868,jardinpipoka@fibertel.com.ar,C1414,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/riae.php?menu_id=23314,OSECom,Otros Servicios Educativos de la modalidad Común,GO Registro de Institutos Educativos Asistenciales,7.0,15.0,VILLA CRESPO,1414,C1414BXB,03 - HOSP DURAND,1,102226.4526,102795.96,Otros Servicios Educativos de la modalidad Común,Instituto Educativo Asistencial No Incorporado a la Enseñanza Oficial,RIEA (Instituto Educativo Asistencial No Incorporado a la Enseñanza Oficial)
-58.3967513922114,-34.6020823328105,2579,201966,20289200,202892,0,2,Tucumán 2083,Tucumán 2083,Escuela Infantil Cyberpibes,EI Cyberpibes,4371-9029,cyberpibes10@gmail.com,C1050,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/riae.php?menu_id=23314,OSECom,Otros Servicios Educativos de la modalidad Común,GO Registro de Institutos Educativos Asistenciales,1.0,3.0,BALVANERA,1050,C1050AAO,08 - HOSP RAMOS MEJIA,1,106104.3307,103014.0498,Otros Servicios Educativos de la modalidad Común,Instituto Educativo Asistencial No Incorporado a la Enseñanza Oficial,RIEA (Instituto Educativo Asistencial No Incorporado a la Enseñanza Oficial)
-58.479751990212,-34.5641916630001,2580,202262,20277600,202776,0,2,Avda. Congreso 4077,Avda. Congreso 4077,Escuela Infantil Chiquilines,EI Chiquilines,4541-2868,info@jardinchiquilines.com.ar,C1430,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/riae.php?menu_id=23314,OSECom,Otros Servicios Educativos de la modalidad Común,GO Registro de Institutos Educativos Asistenciales,15.0,12.0,VILLA URQUIZA,1430,C1430BAA,07 - HOSP PIROVANO,1,98490.1522,107219.2181,Otros Servicios Educativos de la modalidad Común,Instituto Educativo Asistencial No Incorporado a la Enseñanza Oficial,RIEA (Instituto Educativo Asistencial No Incorporado a la Enseñanza Oficial)
-58.5258115795453,-34.6414510411073,2581,202264,20277800,202778,0,2,Ibarrola 7065,Ibarrola 7065,Escuela Infantil Rulos y Moños,EI Rulos y Moños,4644-7057,escuelainfantil_rym@live.com.ar,C1408,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/riae.php?menu_id=23314,OSECom,Otros Servicios Educativos de la modalidad Común,GO Registro de Institutos Educativos Asistenciales,20.0,9.0,LINIERS,1408,C1408DXO,09 - HOSP SANTOJANNI,1,94268.6471,98646.9011,Otros Servicios Educativos de la modalidad Común,Instituto Educativo Asistencial No Incorporado a la Enseñanza Oficial,RIEA (Instituto Educativo Asistencial No Incorporado a la Enseñanza Oficial)
-58.5257142324904,-34.6417333042239,2582,202265,20278200,202782,0,2,Ibarrola 7054,Ibarrola 7054,Alegres Campanitas,Alegres Campanitas,4641-3321,alegrescampanitas@yahoo.com.ar,C1408,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/riae.php?menu_id=23314,OSECom,Otros Servicios Educativos de la modalidad Común,GO Registro de Institutos Educativos Asistenciales,20.0,9.0,LINIERS,1408,C1408DXP,09 - HOSP SANTOJANNI,1,94277.5919,98615.5941,Otros Servicios Educativos de la modalidad Común,Instituto Educativo Asistencial No Incorporado a la Enseñanza Oficial,RIEA (Instituto Educativo Asistencial No Incorporado a la Enseñanza Oficial)
-58.4163932896344,-34.5946082692358,2583,202267,20278000,202780,0,2,Bulnes 1461,Bulnes 1461,Chispita,Chispita,4963-6851,veronica_mancebof@hotmail.com,C1176,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/riae.php?menu_id=23314,OSECom,Otros Servicios Educativos de la modalidad Común,GO Registro de Institutos Educativos Asistenciales,2.0,14.0,PALERMO,1176,C1176ACA,04 - HOSP FERNANDEZ,1,104303.0015,103844.1741,Otros Servicios Educativos de la modalidad Común,Instituto Educativo Asistencial No Incorporado a la Enseñanza Oficial,RIEA (Instituto Educativo Asistencial No Incorporado a la Enseñanza Oficial)
-58.3897545783969,-34.6000734944554,2584,201089,20289300,202893,0,2,Montevideo 752,Montevideo 752 / 6,Escuela Infantil La Pata Cata,EI La Pata Cata,4812-4766,lapatacata@hotmail.com,C1019,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/riae.php?menu_id=23314,OSECom,Otros Servicios Educativos de la modalidad Común,GO Registro de Institutos Educativos Asistenciales,1.0,1.0,SAN NICOLAS,1019,C1019ABP,08 - HOSP RAMOS MEJIA,1,106746.2948,103236.4551,Otros Servicios Educativos de la modalidad Común,Instituto Educativo Asistencial No Incorporado a la Enseñanza Oficial,RIEA (Instituto Educativo Asistencial No Incorporado a la Enseñanza Oficial)
-58.3972122467034,-34.6018780338002,2585,202268,20278100,202781,0,2,Junín 624,Junín 624,Solcito,Solcito,4953-4265,residencianunez@hotmail.com,C1026,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/riae.php?menu_id=23314,OSECom,Otros Servicios Educativos de la modalidad Común,GO Registro de Institutos Educativos Asistenciales,1.0,3.0,BALVANERA,1026,C1026ABN,08 - HOSP RAMOS MEJIA,1,106062.0722,103036.7409,Otros Servicios Educativos de la modalidad Común,Instituto Educativo Asistencial No Incorporado a la Enseñanza Oficial,RIEA (Instituto Educativo Asistencial No Incorporado a la Enseñanza Oficial)
-58.3716779394852,-34.5855145190777,2586,202270,20278400,202784,0,2,Mayor Arturo Luisoni 2359,Mayor Arturo Luisoni 2359,Jardín de la Unión,J de la Unión,4130-6199,jardindelaunion@hotmail.com,C1104,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/riae.php?menu_id=23314,OSECom,Otros Servicios Educativos de la modalidad Común,GO Registro de Institutos Educativos Asistenciales,1.0,1.0,RETIRO,1104,C1104AFC,04 - HOSP FERNANDEZ,1,108405.9236,104850.181,Otros Servicios Educativos de la modalidad Común,Instituto Educativo Asistencial No Incorporado a la Enseñanza Oficial,RIEA (Instituto Educativo Asistencial No Incorporado a la Enseñanza Oficial)
